CellName,Monkeys,GeneNumber,UMI_counts,Region,cell_type
AAn.2_O.M.4_CE17_7,O.M.4,2662,27755,AAn,AA_SMC
AAn.2_O.M.4_CE17_8,O.M.4,3034,19288,AAn,AA_SMC
AAn.2_O.M.4_CE17_9,O.M.4,3343,77677,AAn,AA_SMC
AAn.2_O.M.4_CE17_10,O.M.4,4581,86547,AAn,AA_SMC
AAn.2_O.M.4_CE17_11,O.M.4,2648,32513,AAn,AA_SMC
AAn.2_O.M.4_CE17_12,O.M.4,2607,29837,AAn,AA_SMC
AAn.2_O.M.4_CE17_13,O.M.4,4199,44856,AAn,AF
AAn.2_O.M.4_CE17_14,O.M.4,3836,104020,AAn,AA_SMC
AAn.2_O.M.4_CE17_15,O.M.4,3906,76608,AAn,AA_SMC
AAn.2_O.M.4_CE17_16,O.M.4,5493,226944,AAn,AF
AAn.2_O.M.4_CE17_17,O.M.4,3390,56244,AAn,AA_SMC
AAn.2_O.M.4_CE17_18,O.M.4,2847,26494,AAn,AA_SMC
AAn.2_O.M.4_CE17_19,O.M.4,3047,52235,AAn,AA_SMC
AAn.2_O.M.4_CE17_20,O.M.4,4321,37929,AAn,AA_SMC
AAn.2_O.M.4_CE17_21,O.M.4,3175,42814,AAn,AA_SMC
AAn.2_O.M.4_CE17_22,O.M.4,4399,81922,AAn,AA_SMC
AAn.2_O.M.4_CE17_23,O.M.4,1772,5369,AAn,AA_SMC
AAn.2_O.M.4_CE17_24,O.M.4,4250,51018,AAn,AA_SMC
AAn.2_O.M.4_CE17_25,O.M.4,3640,91146,AAn,AF
AAn.2_O.M.4_CE17_26,O.M.4,1126,7330,AAn,AA_SMC
AAn.2_O.M.4_CE17_27,O.M.4,4397,91455,AAn,AA_SMC
AAn.2_O.M.4_CE17_28,O.M.4,5495,73869,AAn,AA_SMC
AAn.2_O.M.4_CE17_29,O.M.4,5537,123680,AAn,AF
AAn.2_O.M.4_CE17_30,O.M.4,2031,6652,AAn,AA_SMC
AAn.2_O.M.4_CE17_31,O.M.4,3987,39699,AAn,AA_SMC
AAn.2_O.M.4_CE17_32,O.M.4,4392,37054,AAn,AA_SMC
AAn.2_O.M.4_CE17_33,O.M.4,4303,128622,AAn,AF
AAn.2_O.M.4_CE17_34,O.M.4,2270,8424,AAn,AF
AAn.2_O.M.4_CE17_35,O.M.4,3595,23968,AAn,AA_SMC
AAn.2_O.M.4_CE17_36,O.M.4,4695,75899,AAn,AF
AAn.2_O.M.4_CE17_37,O.M.4,3616,64803,AAn,AA_SMC
AAn.2_O.M.4_CE17_38,O.M.4,2058,19723,AAn,AA_SMC
AAn.2_O.M.4_CE17_39,O.M.4,1632,7581,AAn,AA_SMC
AAn.2_O.M.4_CE17_40,O.M.4,2409,21665,AAn,AA_SMC
AAn.2_O.M.4_CE17_41,O.M.4,3145,84174,AAn,AA_SMC
AAn.2_O.M.4_CE17_42,O.M.4,3701,78964,AAn,AA_SMC
AAn.2_O.M.4_CE17_43,O.M.4,3551,20536,AAn,AA_SMC
AAn.2_O.M.4_CE17_44,O.M.4,3443,42392,AAn,AA_SMC
AAn.2_O.M.4_CE17_45,O.M.4,4360,88951,AAn,AA_SMC
AAn.2_O.M.4_CE17_47,O.M.4,2759,33049,AAn,AA_SMC
AAn.2_O.M.4_CE17_48,O.M.4,2311,27311,AAn,AA_SMC
AAn.2_O.M.4_CE17_49,O.M.4,3790,49484,AAn,AA_SMC
AAn.2_O.M.4_CE17_50,O.M.4,4480,97038,AAn,AA_SMC
AAn.2_O.M.4_CE17_51,O.M.4,3513,50649,AAn,AA_SMC
AAn.2_O.M.4_CE17_52,O.M.4,4723,123294,AAn,AF
AAn.2_O.M.4_CE17_53,O.M.4,3214,43848,AAn,AF
AAn.2_O.M.4_CE17_54,O.M.4,3883,39818,AAn,AA_SMC
AAn.2_O.M.4_CE17_55,O.M.4,1813,8283,AAn,AA_SMC
AAn.2_O.M.4_CE17_56,O.M.4,1991,8503,AAn,AA_SMC
AAn.2_O.M.4_CE17_57,O.M.4,4654,111288,AAn,AA_SMC
AAn.2_O.M.4_CE17_58,O.M.4,4169,52999,AAn,ILC
AAn.2_O.M.4_CE17_59,O.M.4,3545,33309,AAn,AA_SMC
AAn.2_O.M.4_CE17_60,O.M.4,3714,56179,AAn,AA_SMC
AAn.2_O.M.4_CE17_61,O.M.4,4450,73489,AAn,AA_SMC
AAn.2_O.M.4_CE17_62,O.M.4,3519,85567,AAn,AA_SMC
AAn.2_O.M.4_CE17_63,O.M.4,4322,84839,AAn,AA_SMC
AAn.2_O.M.4_CE17_64,O.M.4,3975,73663,AAn,AA_SMC
AAn.2_O.M.4_CE17_65,O.M.4,5132,80655,AAn,AA_SMC
AAn.2_O.M.4_CE17_66,O.M.4,3732,82825,AAn,AA_SMC
AAn.2_O.M.4_CE17_67,O.M.4,2502,41413,AAn,AA_SMC
AAn.2_O.M.4_CE17_68,O.M.4,3589,53592,AAn,AA_SMC
AAn.2_O.M.4_CE17_69,O.M.4,3779,38478,AAn,AA_SMC
AAn.2_O.M.4_CE17_70,O.M.4,6238,136633,AAn,AF
AAn.2_O.M.4_CE17_71,O.M.4,3837,120341,AAn,AA_SMC
AAn.2_O.M.4_CE17_72,O.M.4,6003,271898,AAn,AF
AAn.2_O.M.4_CE17_73,O.M.4,3359,22646,AAn,AA_SMC
AAn.2_O.M.4_CE17_74,O.M.4,6112,364614,AAn,AA_SMC
AAn.2_O.M.4_CE17_75,O.M.4,4508,80445,AAn,AF
AAn.2_O.M.4_CE17_76,O.M.4,4949,48288,AAn,AF
AAn.2_O.M.4_CE17_77,O.M.4,3496,107339,AAn,AA_SMC
AAn.2_O.M.4_CE17_78,O.M.4,4436,74162,AAn,AA_SMC
AAn.2_O.M.4_CE17_79,O.M.4,6367,294884,AAn,AA_SMC
AAn.2_O.M.4_CE17_80,O.M.4,1685,9802,AAn,AA_SMC
AAn.2_O.M.4_CE17_81,O.M.4,2517,21777,AAn,ILC
AAn.2_O.M.4_CE17_82,O.M.4,4301,61287,AAn,AA_SMC
AAn.2_O.M.4_CE17_83,O.M.4,4992,194785,AAn,AA_SMC
AAn.2_O.M.4_CE17_84,O.M.4,5691,175728,AAn,AF
AAn.2_O.M.4_CE17_86,O.M.4,6093,407499,AAn,ILC
AAn.2_O.M.4_CE17_87,O.M.4,2256,16148,AAn,ILC
AAn.2_O.M.4_CE17_88,O.M.4,3383,20535,AAn,AA_SMC
AAn.2_O.M.4_CE17_89,O.M.4,4340,215496,AAn,AA_SMC
AAn.2_O.M.4_CE17_90,O.M.4,4111,149571,AAn,AA_SMC
AAn.2_O.M.4_CE17_91,O.M.4,2817,36930,AAn,AA_SMC
AAn.2_O.M.4_CE17_92,O.M.4,5371,254259,AAn,AF
AAn.2_O.M.4_CE17_93,O.M.4,2642,19673,AAn,AA_SMC
AAn.2_O.M.4_CE17_94,O.M.4,4811,169503,AAn,AF
AAn.2_O.M.4_CE17_95,O.M.4,4082,43676,AAn,AA_SMC
AAn.2_O.M.4_CE17_96,O.M.4,3846,124717,AAn,AA_SMC
AAp.1_O.M.4_CE17_1,O.M.4,3522,78286,AAp,AA_EC
AAp.1_O.M.4_CE17_2,O.M.4,3473,70832,AAp,CA_EC2
AAp.1_O.M.4_CE17_3,O.M.4,3692,52182,AAp,CA_EC2
AAp.1_O.M.4_CE17_5,O.M.4,2975,14079,AAp,CA_EC2
AAp.1_O.M.4_CE17_6,O.M.4,3057,31477,AAp,CA_EC2
AAp.1_O.M.4_CE17_7,O.M.4,2356,23699,AAp,AA_EC
AAp.1_O.M.4_CE17_8,O.M.4,2245,8218,AAp,CA_EC2
AAp.1_O.M.4_CE17_9,O.M.4,1775,20084,AAp,AA_EC
AAp.1_O.M.4_CE17_10,O.M.4,4358,134817,AAp,AA_EC
AAp.1_O.M.4_CE17_11,O.M.4,3179,32768,AAp,CA_EC2
AAp.1_O.M.4_CE17_12,O.M.4,3053,32032,AAp,AA_EC
AAp.1_O.M.4_CE17_13,O.M.4,3489,30051,AAp,CA_EC2
AAp.1_O.M.4_CE17_14,O.M.4,4106,125769,AAp,CA_EC2
AAp.1_O.M.4_CE17_15,O.M.4,3033,54712,AAp,CA_EC2
AAp.1_O.M.4_CE17_16,O.M.4,2995,75627,AAp,CA_EC2
AAp.1_O.M.4_CE17_17,O.M.4,3254,40046,AAp,CA_EC2
AAp.1_O.M.4_CE17_18,O.M.4,4098,65421,AAp,AA_EC
AAp.1_O.M.4_CE17_19,O.M.4,3177,73102,AAp,AA_EC
AAp.1_O.M.4_CE17_20,O.M.4,3748,29704,AAp,AA_EC
AAp.1_O.M.4_CE17_21,O.M.4,2869,32531,AAp,CA_EC2
AAp.1_O.M.4_CE17_22,O.M.4,5636,193858,AAp,AA_EC
AAp.1_O.M.4_CE17_24,O.M.4,2199,12637,AAp,AA_EC
AAp.1_O.M.4_CE17_25,O.M.4,3843,86176,AAp,AA_EC
AAp.1_O.M.4_CE17_26,O.M.4,3250,52532,AAp,AA_EC
AAp.1_O.M.4_CE17_27,O.M.4,2771,42580,AAp,CA_EC2
AAp.1_O.M.4_CE17_28,O.M.4,3143,22940,AAp,CA_EC2
AAp.1_O.M.4_CE17_29,O.M.4,4187,72390,AAp,AA_EC
AAp.1_O.M.4_CE17_30,O.M.4,5448,199869,AAp,AA_EC
AAp.1_O.M.4_CE17_31,O.M.4,3509,38912,AAp,CA_EC2
AAp.1_O.M.4_CE17_32,O.M.4,3396,31716,AAp,AA_EC
AAp.1_O.M.4_CE17_33,O.M.4,3641,83753,AAp,AA_EC
AAp.1_O.M.4_CE17_34,O.M.4,1283,3719,AAp,CA_EC2
AAp.1_O.M.4_CE17_35,O.M.4,3413,24520,AAp,CA_EC2
AAp.1_O.M.4_CE17_36,O.M.4,3170,36424,AAp,AA_EC
AAp.1_O.M.4_CE17_37,O.M.4,4287,107149,AAp,CA_EC2
AAp.1_O.M.4_CE17_38,O.M.4,3942,126915,AAp,CA_EC2
AAp.1_O.M.4_CE17_39,O.M.4,4225,56439,AAp,AA_EC
AAp.1_O.M.4_CE17_40,O.M.4,3050,56465,AAp,CA_EC2
AAp.1_O.M.4_CE17_41,O.M.4,3175,100487,AAp,CA_EC2
AAp.1_O.M.4_CE17_42,O.M.4,2764,48132,AAp,CA_EC2
AAp.1_O.M.4_CE17_43,O.M.4,3563,22863,AAp,AA_EC
AAp.1_O.M.4_CE17_44,O.M.4,2392,24007,AAp,CA_EC2
AAp.1_O.M.4_CE17_45,O.M.4,3033,55175,AAp,CA_EC2
AAp.1_O.M.4_CE17_46,O.M.4,2864,18766,AAp,AA_EC
AAp.1_O.M.4_CE17_47,O.M.4,3035,52148,AAp,CA_EC2
AAp.1_O.M.4_CE17_48,O.M.4,4428,109795,AAp,AA_EC
AAp.1_O.M.4_CE17_49,O.M.4,6019,167210,AAp,AA_EC
AAp.1_O.M.4_CE17_50,O.M.4,4253,107173,AAp,AA_EC
AAp.1_O.M.4_CE17_51,O.M.4,3033,48995,AAp,CA_EC2
AAp.1_O.M.4_CE17_52,O.M.4,4339,132594,AAp,AA_EC
AAp.1_O.M.4_CE17_53,O.M.4,2789,32633,AAp,CA_EC2
AAp.1_O.M.4_CE17_54,O.M.4,3787,83127,AAp,AA_EC
AAp.1_O.M.4_CE17_55,O.M.4,3416,65228,AAp,CA_EC2
AAp.1_O.M.4_CE17_56,O.M.4,3333,23675,AAp,CA_EC1
AAp.1_O.M.4_CE17_57,O.M.4,2850,35975,AAp,CA_EC2
AAp.1_O.M.4_CE17_58,O.M.4,3727,70232,AAp,CA_EC2
AAp.1_O.M.4_CE17_59,O.M.4,2994,23726,AAp,CA_EC1
AAp.1_O.M.4_CE17_60,O.M.4,3976,67903,AAp,AA_EC
AAp.1_O.M.4_CE17_61,O.M.4,4297,71456,AAp,AA_EC
AAp.1_O.M.4_CE17_62,O.M.4,3739,94492,AAp,CA_EC2
AAp.1_O.M.4_CE17_63,O.M.4,4423,105343,AAp,CA_EC2
AAp.1_O.M.4_CE17_64,O.M.4,5048,145085,AAp,AA_EC
AAp.1_O.M.4_CE17_65,O.M.4,5050,84330,AAp,AA_EC
AAp.1_O.M.4_CE17_66,O.M.4,4096,94942,AAp,CA_EC2
AAp.1_O.M.4_CE17_67,O.M.4,3448,80233,AAp,CA_EC1
AAp.1_O.M.4_CE17_68,O.M.4,5298,204389,AAp,AA_EC
AAp.1_O.M.4_CE17_69,O.M.4,3863,38432,AAp,CA_EC2
AAp.1_O.M.4_CE17_70,O.M.4,3052,49092,AAp,AA_EC
AAp.1_O.M.4_CE17_71,O.M.4,4160,153499,AAp,AA_EC
AAp.1_O.M.4_CE17_72,O.M.4,2563,41001,AAp,AA_EC
AAp.1_O.M.4_CE17_73,O.M.4,2203,9324,AAp,AA_EC
AAp.1_O.M.4_CE17_74,O.M.4,3069,103921,AAp,CA_EC2
AAp.1_O.M.4_CE17_75,O.M.4,3834,58346,AAp,CA_EC2
AAp.1_O.M.4_CE17_77,O.M.4,3454,96878,AAp,CA_EC2
AAp.1_O.M.4_CE17_78,O.M.4,2306,16665,AAp,CA_EC2
AAp.1_O.M.4_CE17_79,O.M.4,3232,90774,AAp,AA_EC
AAp.1_O.M.4_CE17_80,O.M.4,3361,114453,AAp,CA_EC2
AAp.1_O.M.4_CE17_81,O.M.4,3141,23673,AAp,AA_EC
AAp.1_O.M.4_CE17_82,O.M.4,3295,31969,AAp,CA_EC2
AAp.1_O.M.4_CE17_83,O.M.4,4036,121852,AAp,AA_EC
AAp.1_O.M.4_CE17_84,O.M.4,3373,77936,AAp,CA_EC2
AAp.1_O.M.4_CE17_86,O.M.4,3907,177318,AAp,AA_EC
AAp.1_O.M.4_CE17_87,O.M.4,3482,37841,AAp,AA_EC
AAp.1_O.M.4_CE17_88,O.M.4,2870,20698,AAp,AA_EC
AAp.1_O.M.4_CE17_89,O.M.4,5226,317386,AAp,AA_EC
AAp.1_O.M.4_CE17_90,O.M.4,3022,44982,AAp,CA_EC2
AAp.1_O.M.4_CE17_91,O.M.4,4905,71739,AAp,CA_EC2
AAp.1_O.M.4_CE17_92,O.M.4,3523,102787,AAp,AA_EC
AAp.1_O.M.4_CE17_93,O.M.4,3019,27083,AAp,AA_EC
AAp.1_O.M.4_CE17_94,O.M.4,4075,114158,AAp,CA_EC2
AAp.1_O.M.4_CE17_95,O.M.4,4422,74604,AAp,AA_EC
AAp.1_O.M.4_CE17_96,O.M.4,4228,131965,AAp,CA_EC2
AAp.2_O.M.4_CE17_1,O.M.4,3186,75097,AAp,CA_EC2
AAp.2_O.M.4_CE17_2,O.M.4,3936,107722,AAp,AA_EC
AAp.2_O.M.4_CE17_3,O.M.4,3068,22338,AAp,AA_EC
AAp.2_O.M.4_CE17_4,O.M.4,4548,92631,AAp,CA_EC2
AAp.2_O.M.4_CE17_5,O.M.4,3748,29557,AAp,AA_EC
AAp.2_O.M.4_CE17_6,O.M.4,3017,28393,AAp,CA_EC2
AAp.2_O.M.4_CE17_7,O.M.4,2399,20527,AAp,CA_EC2
AAp.2_O.M.4_CE17_8,O.M.4,1709,8775,AAp,CA_EC1
AAp.2_O.M.4_CE17_9,O.M.4,2141,36585,AAp,AA_EC
AAp.2_O.M.4_CE17_10,O.M.4,3144,59212,AAp,AA_EC
AAp.2_O.M.4_CE17_11,O.M.4,2808,34243,AAp,AA_EC
AAp.2_O.M.4_CE17_12,O.M.4,3082,39026,AAp,CA_EC2
AAp.2_O.M.4_CE17_13,O.M.4,3323,30427,AAp,AA_EC
AAp.2_O.M.4_CE17_14,O.M.4,4964,224777,AAp,AA_EC
AAp.2_O.M.4_CE17_15,O.M.4,3735,92440,AAp,AA_EC
AAp.2_O.M.4_CE17_16,O.M.4,3650,128165,AAp,AA_EC
AAp.2_O.M.4_CE17_17,O.M.4,3497,52552,AAp,AA_EC
AAp.2_O.M.4_CE17_18,O.M.4,4059,61649,AAp,AA_EC
AAp.2_O.M.4_CE17_19,O.M.4,3650,79208,AAp,CA_EC2
AAp.2_O.M.4_CE17_20,O.M.4,3399,22409,AAp,CA_EC2
AAp.2_O.M.4_CE17_21,O.M.4,2803,32282,AAp,AA_EC
AAp.2_O.M.4_CE17_22,O.M.4,3716,76283,AAp,AA_EC
AAp.2_O.M.4_CE17_23,O.M.4,1345,3974,AAp,AA_EC
AAp.2_O.M.4_CE17_24,O.M.4,3354,38443,AAp,AA_EC
AAp.2_O.M.4_CE17_25,O.M.4,4292,104479,AAp,AA_EC
AAp.2_O.M.4_CE17_26,O.M.4,5132,152748,AAp,AA_EC
AAp.2_O.M.4_CE17_27,O.M.4,4590,112152,AAp,AA_EC
AAp.2_O.M.4_CE17_28,O.M.4,2773,19523,AAp,AA_EC
AAp.2_O.M.4_CE17_29,O.M.4,4540,120264,AAp,AA_EC
AAp.2_O.M.4_CE17_30,O.M.4,5108,189896,AAp,AA_EC
AAp.2_O.M.4_CE17_31,O.M.4,3763,47682,AAp,AA_EC
AAp.2_O.M.4_CE17_32,O.M.4,3543,32782,AAp,AA_EC
AAp.2_O.M.4_CE17_33,O.M.4,3561,103238,AAp,AA_EC
AAp.2_O.M.4_CE17_34,O.M.4,1490,4759,AAp,CA_EC2
AAp.2_O.M.4_CE17_35,O.M.4,3748,32533,AAp,CA_EC2
AAp.2_O.M.4_CE17_36,O.M.4,1736,8423,AAp,CA_EC2
AAp.2_O.M.4_CE17_37,O.M.4,4293,93074,AAp,CA_EC2
AAp.2_O.M.4_CE17_38,O.M.4,5010,213502,AAp,CA_EC2
AAp.2_O.M.4_CE17_39,O.M.4,3793,39909,AAp,AA_EC
AAp.2_O.M.4_CE17_40,O.M.4,3127,74931,AAp,AA_EC
AAp.2_O.M.4_CE17_41,O.M.4,1981,44729,AAp,AA_EC
AAp.2_O.M.4_CE17_42,O.M.4,3644,81606,AAp,AA_EC
AAp.2_O.M.4_CE17_43,O.M.4,3782,27874,AAp,CA_EC2
AAp.2_O.M.4_CE17_44,O.M.4,2515,27078,AAp,CA_EC2
AAp.2_O.M.4_CE17_45,O.M.4,2801,51059,AAp,AA_EC
AAp.2_O.M.4_CE17_46,O.M.4,2918,17670,AAp,CA_EC2
AAp.2_O.M.4_CE17_47,O.M.4,3393,74533,AAp,CA_EC2
AAp.2_O.M.4_CE17_48,O.M.4,2944,51674,AAp,CA_EC2
AAp.2_O.M.4_CE17_49,O.M.4,3463,52799,AAp,CA_EC2
AAp.2_O.M.4_CE17_50,O.M.4,2688,42620,AAp,AA_EC
AAp.2_O.M.4_CE17_51,O.M.4,3260,53419,AAp,AA_EC
AAp.2_O.M.4_CE17_52,O.M.4,3694,93705,AAp,AA_EC
AAp.2_O.M.4_CE17_53,O.M.4,3054,48885,AAp,AA_EC
AAp.2_O.M.4_CE17_54,O.M.4,3342,60441,AAp,CA_EC2
AAp.2_O.M.4_CE17_55,O.M.4,4118,95844,AAp,AA_EC
AAp.2_O.M.4_CE17_56,O.M.4,4162,51013,AAp,AA_EC
AAp.2_O.M.4_CE17_57,O.M.4,3173,58151,AAp,AA_EC
AAp.2_O.M.4_CE17_58,O.M.4,4305,121611,AAp,AA_EC
AAp.2_O.M.4_CE17_59,O.M.4,4319,58729,AAp,AA_EC
AAp.2_O.M.4_CE17_60,O.M.4,4373,104663,AAp,AA_EC
AAp.2_O.M.4_CE17_61,O.M.4,3790,57796,AAp,CA_EC2
AAp.2_O.M.4_CE17_62,O.M.4,4957,205127,AAp,AA_EC
AAp.2_O.M.4_CE17_63,O.M.4,4558,129200,AAp,AA_EC
AAp.2_O.M.4_CE17_64,O.M.4,3520,72069,AAp,CA_EC2
AAp.2_O.M.4_CE17_65,O.M.4,4648,70550,AAp,AA_EC
AAp.2_O.M.4_CE17_66,O.M.4,3937,97578,AAp,CA_EC2
AAp.2_O.M.4_CE17_67,O.M.4,4106,130726,AAp,CA_EC2
AAp.2_O.M.4_CE17_68,O.M.4,5908,311793,AAp,AA_EC
AAp.2_O.M.4_CE17_69,O.M.4,3476,29348,AAp,CA_EC2
AAp.2_O.M.4_CE17_70,O.M.4,3659,72734,AAp,CA_EC2
AAp.2_O.M.4_CE17_71,O.M.4,3169,84924,AAp,CA_EC2
AAp.2_O.M.4_CE17_72,O.M.4,2831,81161,AAp,AA_EC
AAp.2_O.M.4_CE17_73,O.M.4,4096,40862,AAp,AA_SMC
AAp.2_O.M.4_CE17_74,O.M.4,3001,102388,AAp,CA_EC2
AAp.2_O.M.4_CE17_75,O.M.4,3888,69294,AAp,AA_EC
AAp.2_O.M.4_CE17_76,O.M.4,3495,25777,AAp,AA_EC
AAp.2_O.M.4_CE17_77,O.M.4,3628,139086,AAp,AA_EC
AAp.2_O.M.4_CE17_78,O.M.4,2862,36289,AAp,AA_EC
AAp.2_O.M.4_CE17_79,O.M.4,1738,18629,AAp,AA_EC
AAp.2_O.M.4_CE17_80,O.M.4,3687,149992,AAp,CA_EC2
AAp.2_O.M.4_CE17_81,O.M.4,4956,72413,AAp,AA_EC
AAp.2_O.M.4_CE17_82,O.M.4,2905,30998,AAp,ILC
AAp.2_O.M.4_CE17_83,O.M.4,3111,86958,AAp,CA_EC1
AAp.2_O.M.4_CE17_84,O.M.4,5092,188676,AAp,CA_EC2
AAp.2_O.M.4_CE17_86,O.M.4,4612,269611,AAp,AA_EC
AAp.2_O.M.4_CE17_87,O.M.4,5356,101809,AAp,AA_EC
AAp.2_O.M.4_CE17_88,O.M.4,2911,23424,AAp,CA_EC2
AAp.2_O.M.4_CE17_89,O.M.4,3359,110877,AAp,CA_EC2
AAp.2_O.M.4_CE17_90,O.M.4,3483,83823,AAp,CA_EC1
AAp.2_O.M.4_CE17_91,O.M.4,3779,71757,AAp,AA_EC
AAp.2_O.M.4_CE17_92,O.M.4,3197,94221,AAp,CA_EC2
AAp.2_O.M.4_CE17_93,O.M.4,3866,52920,AAp,AA_EC
AAp.2_O.M.4_CE17_94,O.M.4,4025,145200,AAp,CA_EC2
AAp.2_O.M.4_CE17_95,O.M.4,3063,32594,AAp,AA_EC
AAp.2_O.M.4_CE17_96,O.M.4,4432,203489,AAp,AA_EC
AAp.3_O.M.4_CE17_1,O.M.4,3146,53730,AAp,AA_EC
AAp.3_O.M.4_CE17_2,O.M.4,2148,12906,AAp,AA_EC
AAp.3_O.M.4_CE17_3,O.M.4,4997,121928,AAp,CA_EC2
AAp.3_O.M.4_CE17_7,O.M.4,2337,34129,AAp,CA_EC2
AAp.3_O.M.4_CE17_8,O.M.4,2458,20326,AAp,CA_EC2
AAp.3_O.M.4_CE17_10,O.M.4,3698,92161,AAp,ILC
AAp.3_O.M.4_CE17_11,O.M.4,3189,62434,AAp,AA_EC
AAp.3_O.M.4_CE17_12,O.M.4,2710,34333,AAp,CA_EC2
AAp.3_O.M.4_CE17_13,O.M.4,3074,37383,AAp,CA_EC2
AAp.3_O.M.4_CE17_14,O.M.4,4040,171922,AAp,AA_EC
AAp.3_O.M.4_CE17_15,O.M.4,3694,124729,AAp,AA_EC
AAp.3_O.M.4_CE17_16,O.M.4,3067,95661,AAp,AA_EC
AAp.3_O.M.4_CE17_17,O.M.4,2875,50811,AAp,CA_EC2
AAp.3_O.M.4_CE17_18,O.M.4,2846,32182,AAp,AA_EC
AAp.3_O.M.4_CE17_19,O.M.4,3355,118966,AAp,AA_EC
AAp.3_O.M.4_CE17_20,O.M.4,3248,26580,AAp,CA_EC2
AAp.3_O.M.4_CE17_21,O.M.4,2635,42870,AAp,AA_EC
AAp.3_O.M.4_CE17_22,O.M.4,2377,41162,AAp,AA_EC
AAp.3_O.M.4_CE17_24,O.M.4,2142,20360,AAp,AA_EC
AAp.3_O.M.4_CE17_25,O.M.4,3267,79964,AAp,CA_EC2
AAp.3_O.M.4_CE17_26,O.M.4,3632,100076,AAp,AA_EC
AAp.3_O.M.4_CE17_27,O.M.4,3384,70333,AAp,AA_EC
AAp.3_O.M.4_CE17_28,O.M.4,3592,44094,AAp,CA_EC2
AAp.3_O.M.4_CE17_29,O.M.4,1003,5116,AAp,AA_EC
AAp.3_O.M.4_CE17_30,O.M.4,2868,53984,AAp,CA_EC2
AAp.3_O.M.4_CE17_31,O.M.4,2146,13867,AAp,AA_EC
AAp.3_O.M.4_CE17_33,O.M.4,3113,87695,AAp,CA_EC2
AAp.3_O.M.4_CE17_34,O.M.4,1337,4775,AAp,CA_EC1
AAp.3_O.M.4_CE17_35,O.M.4,3956,47062,AAp,AA_EC
AAp.3_O.M.4_CE17_36,O.M.4,3388,61535,AAp,AA_EC
AAp.3_O.M.4_CE17_37,O.M.4,3000,67360,AAp,CA_EC2
AAp.3_O.M.4_CE17_38,O.M.4,3132,105478,AAp,AA_EC
AAp.3_O.M.4_CE17_40,O.M.4,3170,80196,AAp,AA_EC
AAp.3_O.M.4_CE17_41,O.M.4,1846,38315,AAp,CA_EC2
AAp.3_O.M.4_CE17_42,O.M.4,4788,222535,AAp,AA_EC
AAp.3_O.M.4_CE17_43,O.M.4,3339,25171,AAp,AA_EC
AAp.3_O.M.4_CE17_44,O.M.4,1201,7766,AAp,AA_EC
AAp.3_O.M.4_CE17_45,O.M.4,1627,17698,AAp,AA_EC
AAp.3_O.M.4_CE17_46,O.M.4,3101,18509,AAp,CA_EC2
AAp.3_O.M.4_CE17_47,O.M.4,3699,44066,AAp,AA_EC
AAp.3_O.M.4_CE17_48,O.M.4,4523,187242,AAp,AA_EC
AAp.3_O.M.4_CE17_49,O.M.4,3372,64689,AAp,CA_EC1
AAp.3_O.M.4_CE17_50,O.M.4,3249,68220,AAp,AA_EC
AAp.3_O.M.4_CE17_51,O.M.4,1879,19187,AAp,AA_EC
AAp.3_O.M.4_CE17_52,O.M.4,3723,125859,AAp,CA_EC2
AAp.3_O.M.4_CE17_53,O.M.4,4170,85909,AAp,AA_EC
AAp.3_O.M.4_CE17_54,O.M.4,1454,3120,AAp,AA_EC
AAp.3_O.M.4_CE17_55,O.M.4,1220,5950,AAp,AA_EC
AAp.3_O.M.4_CE17_56,O.M.4,2472,20071,AAp,CA_EC2
AAp.3_O.M.4_CE17_57,O.M.4,1110,5198,AAp,AA_EC
AAp.3_O.M.4_CE17_58,O.M.4,2275,14603,AAp,AA_EC
AAp.3_O.M.4_CE17_59,O.M.4,1370,11022,AAp,ILC
AAp.3_O.M.4_CE17_62,O.M.4,4994,184070,AAp,AA_EC
AAp.3_O.M.4_CE17_63,O.M.4,3807,77590,AAp,CA_EC2
AAp.3_O.M.4_CE17_66,O.M.4,1735,5220,AAp,AA_EC
AAp.3_O.M.4_CE17_67,O.M.4,2811,66474,AAp,AA_EC
AAp.3_O.M.4_CE17_68,O.M.4,3975,125944,AAp,CA_EC2
AAp.3_O.M.4_CE17_71,O.M.4,2776,61724,AAp,ILC
AAp.3_O.M.4_CE17_73,O.M.4,3684,34870,AAp,AA_EC
AAp.3_O.M.4_CE17_74,O.M.4,2168,25778,AAp,AA_EC
AAp.3_O.M.4_CE17_75,O.M.4,3184,38789,AAp,LY_EC
AAp.3_O.M.4_CE17_77,O.M.4,1908,44293,AAp,AA_EC
AAp.3_O.M.4_CE17_78,O.M.4,4517,126764,AAp,AA_EC
AAp.3_O.M.4_CE17_79,O.M.4,1575,14989,AAp,AA_EC
AAp.3_O.M.4_CE17_81,O.M.4,3514,39571,AAp,CA_EC2
AAp.3_O.M.4_CE17_82,O.M.4,1458,10908,AAp,AA_EC
AAp.3_O.M.4_CE17_83,O.M.4,2125,50875,AAp,AA_EC
AAp.3_O.M.4_CE17_84,O.M.4,2970,71840,AAp,AA_EC
AAp.3_O.M.4_CE17_85,O.M.4,2664,12907,AAp,AA_EC
AAp.3_O.M.4_CE17_87,O.M.4,2686,26931,AAp,AA_EC
AAp.3_O.M.4_CE17_89,O.M.4,4926,261925,AAp,AA_EC
